#F f0_WaasKirf.dat                                                           
#UT  Elastic Photon-Atom Scattering, relativistic form factors.              
#UF0TYPE PARAMETRIZATION ; TABLE OR PARAMETRIZATION? 
#UIDL xf0
#C   This file has been created using f0_WaasKirf.tcl 
#D   Tue Oct  1 14:37:14 CEST 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#UD  Elastic Photon-Atom Scattering, relativistic form factors.              
#UD                                                                          
#UD  This data set contains data calculated by D. Waasmaier & A. Kirfel.     
#UD  The original data is available from :                                   
#UD          ftp://wrzx02.rz.uni-wuerzburg.de/pub/local/Crystallography      
#UD  These data, computed for neutral atoms and ions are valid for the full  
#UD  range of sin(theta)/lambda from 0.0 to 6.0 A-1.This table have been     
#UD  developped from fits of o linear combination of five Gaussians to the   
#UD  values of the scattering factors tabulated in "International tables for 
#UD  Crystallography (1992) [Vol. C. Dordrecht: Kluwer Academic Publishers]. 
#UD  For a detailed discussion of the underlying validity of the             
#UD  information contained in these directories see, for example:            
#UD                                                                          
#UD          New Analytical Scattering Factor Functions for Free Atoms       
#UD                    and Ions for Free Atoms and Ions                      
#UD                       D. Waasmaier & A. Kirfel                           
#UD                    Acta Cryst. (1995). A51, 416-413                      
#UD                                                                          
#UD  fo the non-dispersive part of the atomic scattering factor is a	    
#UD  function of the selected element and of sin(theta)/lambda, where	    
#UD  lambda is the photon wavelengh and theta is incident angle.		    
  5.394956  6.549570 19.650681  1.827820 17.867832 -0.290506  33.326523  0.030974  5.564929 87.130966  0.523992  
#S  51  Sb3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 10.189171 57.461918 19.356573  4.862206 -45.394096  1.516108   0.089485  0.375256  5.357987 22.153736  0.297768  
#S  51  Sb5+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.920622  6.647932 12.724075  1.555545  7.600591 -0.445371   0.522315  0.029487  5.718210 16.433775  5.718204  
#S  52  Te
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
  6.660302  6.940756 19.847015  1.557175 17.802427 -0.806668  33.031654  0.025750  5.065547 84.101616  0.487660  
#S  53  I
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 19.884502  6.736593  8.110516  1.170953 17.548716 -0.448811   4.628591  0.027754 31.849096 84.406387  0.463550  
#S  53  I1-
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 20.010330 17.835524  8.104130  2.231118  9.158548 -3.341004   4.565931  0.444266 32.430672 95.149040  0.014906  
#S  54  Xe
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 19.978920 11.774945  9.332182  1.244749 17.737501 -6.065902   4.143356  0.010142 28.796200 75.280685  0.413616  
#S  55  Cs
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.418674  8.314444 10.323193  1.383834 19.876251 -2.322802   0.399828  0.016872 25.605827 233.339676  3.826915  
#S  55  Cs1+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 19.939056 24.967621 10.375884  0.454243 17.660248 -19.394306   3.770511  0.004040 25.311275 76.537766  0.384730  
#S  56  Ba
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 19.747343 17.368477 10.465718  2.592602 11.003653 -5.183497   3.481823  0.371224 21.226641 173.834274  0.010719  
#S  56  Ba2+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 19.750200 17.513683 10.884892  0.321585 65.149834 -59.618172   3.430748  0.361590 21.358307 70.309402  0.001418  
#S  57  La
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 19.966019 27.329655 11.018425  3.086696 17.335455 -21.745489   3.197408  0.003446 19.955492 141.381973  0.341817  
#S  57  La3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 19.688887 17.345703 11.356296  0.099418 82.358124 -76.846909   3.146211  0.339586 18.753832 90.345459  0.001072  
#S  58  Ce
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.355122 43.988499 20.546650  3.130670 11.353665 -38.386017   0.328369  0.002047  3.088196 134.907654 18.832960  
#S  58  Ce3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 26.593231 85.866432 -6.677695 12.111847 17.401903 -80.313423   3.280381  0.001012  4.313575 17.868504  0.326962  
#S  58  Ce4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.457533 25.659941 11.691037 19.695251 -16.994749 -3.515096   0.311812 -0.003793 16.568687  2.886395 -0.008931  
#S  59  Pr
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 21.551311 17.161730 11.903859  2.679103  9.564197 -3.871068   2.995675  0.312491 17.716705 152.192825  0.010468  
#S  59  Pr3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 20.879841 36.035797 12.135341  0.283103 17.167803 -30.500784   2.870897  0.002364 16.615236 53.909359  0.306993  
#S  59  Pr4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.496082 21.538509 20.403114 12.062211 -7.492043 -9.016722   0.294457 -0.002742  2.772886 15.804613 -0.013556  
#S  60  Nd
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.331244 62.783924 12.160097  2.663483 22.239950 -57.189842   0.300269  0.001320 17.026001 148.748993  2.910268  
#S  60  Nd3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.120077 56.038139 21.468307 10.000671  2.905866 -50.541992   0.291295  0.001421  2.743681 14.581367 22.485098  
#S  61  Pm
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.286388 51.560162 12.478557  2.675515 22.960947 -45.973682   0.286620  0.001550 16.223755 143.984512  2.796480  
#S  61  Pm3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 22.221066 17.068142 12.805423  0.435687 52.238770 -46.767181   2.635767  0.277039 14.927315 45.768017  0.001455  
#S  62  Sm
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 23.700363 23.072214 12.777782  2.684217 17.204367 -17.452166   2.689539  0.003491 15.495437 139.862473  0.274536  
#S  62  Sm3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.618565 19.538092 13.398946 -4.358811 24.490461 -9.714854   0.006001  0.306379 14.979594  0.748825  2.454492  
#S  63  Eu
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.186195 37.156837 13.103387  2.707246 24.419271 -31.586687   0.261678  0.001995 14.787360 134.816299  2.581883  
#S  63  Eu2+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 23.899035 31.657497 12.955752  1.700576 16.992199 -26.204315   2.467332  0.002230 13.625002 35.089481  0.253136  
#S  63  Eu3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.758327 33.498665 24.067188 13.436883 -9.019134 -19.768026   0.244474 -0.003901  2.487526 14.568011 -0.015628  
#S  64  Gd
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 24.898117 17.104952 13.222581  3.266152 48.995213 -43.505684   2.435028  0.246961 13.996325 110.863091  0.001383  
#S  64  Gd3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 24.344999 16.945311 13.866931  0.481674 93.506378 -88.147179   2.333971  0.239215 12.982995 43.876347  0.000673  
#S  65  Tb
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 25.910013 32.344139 13.765117  2.751404 17.064405 -26.851971   2.373912  0.002034 13.481969 125.836510  0.236916  
#S  65  Tb3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 24.878252 16.856016 13.663937  1.279671 39.271294 -33.950317   2.223301  0.227290 11.812528 29.910065  0.001527  
#S  66  Dy
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 26.671785 88.687576 14.065445  2.768497 17.067781 -83.279831   2.282593  0.000665 12.920230 121.937187  0.225531  
#S  66  Dy3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.864344 90.383461 13.675473  1.687078 25.540651 -85.150650   0.216275  0.000593 11.121207 26.250975  2.135930  
#S  67  Ho
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 27.150190 16.999819 14.059334  3.386979 46.546471 -41.165253   2.169660  0.215414 12.213148 100.506783  0.001211  
#S  67  Ho3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.837524 63.221336 13.703766  2.061602 26.202621 -58.026505   0.206873  0.000796 10.500283 24.031883  2.055060  
#S  68  Er
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 28.174887 82.493271 14.624002  2.802756 17.018515 -77.135223   2.120995  0.000640 11.915256 114.529938  0.207519  
#S  68  Er3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.810127 22.681061 13.864114  2.294506 26.864477 -17.513460   0.198293  0.002126  9.973341 22.836388  1.979442  
#S  69  Tm
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 28.925894 76.173798 14.904704  2.814812 16.998117 -70.839813   2.046203  0.000656 11.465375 111.411980  0.199376  
#S  69  Tm3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.787500 15.350905 14.182357  2.299111 27.573771 -10.192087   0.190852  0.003036  9.602934 22.526880  1.912862  
#S  70  Yb
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 29.676760 65.624069 15.160854  2.830288 16.997850 -60.313812   1.977630  0.000720 11.044622 108.139153  0.192110  
#S  70  Yb2+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 28.443794 16.849527 14.165081  3.445311 28.308853 -23.214935   1.863896  0.183811  9.225469 23.691355  0.001463  
#S  70  Yb3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 28.191629 16.828087 14.167848  2.744962 23.171774 -18.103676   1.842889  0.182788  9.045957 20.799847  0.001759  
#S  71  Lu
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 30.122866 15.099346 56.314899  3.540980 16.943729 -51.049416   1.883090 10.342764  0.000780 89.559250  0.183849  
#S  71  Lu3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 28.828693 16.823227 14.247617  3.079559 25.647667 -20.626528   1.776641  0.175560  8.575531 19.693701  0.001453  
#S  72  Hf
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 30.617033 15.145351 54.933548  4.096253 16.896156 -49.719837   1.795613  9.934469  0.000739 76.189705  0.175914  
#S  72  Hf4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 29.267378 16.792543 14.785310  2.184128 23.791996 -18.820383   1.697911  0.168313  8.190025 18.277578  0.001431  
#S  73  Ta
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 31.066359 15.341823 49.278297  4.577665 16.828321 -44.119026   1.708732  9.618455  0.000760 66.346199  0.168002  
#S  73  Ta5+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 29.539469 16.741854 15.182070  1.642916 16.437447 -11.542459   1.612934  0.160460  7.654408 17.070732  0.001858  
#S  74  W
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 31.507900 15.682498 37.960129  4.885509 16.792112 -32.864574   1.629485  9.446448  0.000898 59.980675  0.160798  
#S  74  W6+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 29.729357 17.247808 15.184488  1.154652  0.739335  3.945157   1.501648  0.140803  6.880573 14.299601 14.299618  
#S  75  Re
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 31.888456 16.117104 42.390297  5.211669 16.767591 -37.412682   1.549238  9.233474  0.000689 54.516373  0.152815  
#S  76  Os
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.210297 16.678440 48.559906  5.455839 16.735533 -43.677956   1.473531  9.049695  0.000519 50.210201  0.145771  
#S  76  Os4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 17.113485 15.792370 23.342392  4.090271  7.671292  3.988390   0.131850  7.288542  1.389307 19.629425  1.389307  
#S  77  Ir
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.004436  1.975454 17.070105 15.939454  5.990003  4.018893   1.353767 81.014175  0.128093  7.661196 26.659403  
#S  77  Ir3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 31.537575 16.363338 15.597141  5.051404  1.436935  4.009459   1.334144  7.451918  0.127514 21.705648  0.127515  
#S  77  Ir4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 30.391249 16.146996 17.019068  4.458904  0.975372  4.006865   1.328519  7.181766  0.127337 19.060146  1.328519  
#S  78  Pt
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 31.273891 18.445440 17.063745  5.555933  1.575270  4.050394   1.316992  8.797154  0.124741 40.177994  1.316997  
#S  78  Pt2+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 31.986849 17.249048 15.269374  5.760234  1.694079  4.032512   1.281143  7.625512  0.123571 24.190826  0.123571  
#S  78  Pt4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 41.932713 16.339224 17.653894  6.012420 -12.036877  4.094551   1.111409  6.466086  0.128917 16.954155  0.778721  
#S  79  Au
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.777390 19.317156 32.979683  5.595453 10.576854 -6.279078   0.122737  8.621570  1.256902 38.008820  0.000601  
#S  79  Au1+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.124306 16.716476 16.814100  7.311565  0.993064  4.040792   1.216073  7.165378  0.118715 20.442486 53.095985  
#S  79  Au3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 31.704271 17.545767 16.819551  5.522640  0.361725  4.042679   1.215561  7.220506  0.118812 20.050970  1.215562  
#S  80  Hg
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.839890 20.023823 28.428564  5.881564  4.714706  4.076478   0.115905  8.256927  1.195250 39.247227  1.195250  
#S  80  Hg1+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 28.866837 19.277540 16.776051  6.281459  3.710289  4.068430   1.173967  7.583842  0.115351 29.055994  1.173968  
#S  80  Hg2+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.411079 18.690371 16.711773  9.974835 -3.847611  4.052869   1.162980  7.329806  0.114518 22.009489 22.009493  
#S  81  Tl
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.630795 19.386616 32.808571  1.747191  6.356862  4.066939   0.110704  7.181401  1.119730 90.660263 26.014978  
#S  81  Tl1+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.295044 16.570049 17.991013  1.535355  7.554591  4.054030   1.101544  0.110020  6.528559 52.495068 20.338634  
#S  81  Tl3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.525639 19.139185 17.100321  5.891115 12.599463 -9.256075   1.094966  6.900992  0.103667 18.489614 -0.001401  
#S  82  Pb
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.419567 32.738590  6.530247  2.342742 19.916475  4.049824   0.105499  1.055049 25.025890 80.906593  6.664449  
#S  82  Pb2+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 27.392647 16.496822 19.984501  6.813923  5.233910  4.065623   1.058874  0.106305  6.708123 24.395554  1.058874  
#S  82  Pb4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.505657 20.014240 14.645661  5.029499  1.760138  4.044678   1.047035  6.670321  0.105279 16.525040  0.105279  
#S  83  Bi
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.282274 32.725136  6.678302  2.694750 20.576559  4.040914   0.101180  1.002287 25.714146 77.057549  6.291882  
#S  83  Bi3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.461437 19.438683 16.302486  7.322662  0.431704  4.043703   0.997930  6.038867  0.101338 18.371586 46.361046  
#S  83  Bi5+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.734028 20.580494  9.452623 61.155834 -34.041023  4.113663   0.105076  4.773282 11.762162  1.211775  1.619408  
#S  84  Po
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.289164 32.807171 21.095163  2.505901  7.254589  4.046556   0.098121  0.966265  6.046622 76.598068 28.096128  
#S  85  At
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.011461 32.615547  8.113899  2.884082 21.377867  3.995684   0.092639  0.904416 26.543257 68.372963  5.499512  
#S  86  Rn
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.070229 32.641106 21.489658  2.299218  9.480184  4.020977   0.090437  0.876409  5.239687 69.188477 27.632641  
#S  87  Fr
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 16.007385 32.663830 21.594351  1.598497 11.121192  4.003472   0.087031  0.840187  4.954467 199.805801 26.905106  
#S  88  Ra
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.563690 21.396671 11.298093  2.834688 15.914965  3.981773   0.801980  4.590666 22.758972 160.404388  0.083544  
#S  88  Ra2+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
  4.986228 32.474945 21.947443 11.800013 10.807292  3.956572   0.082597  0.791468  4.608034 24.792431  0.082597  
#S  89  Ac
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.914053 32.535042 21.553976 11.433394  3.612409  3.939212   0.080511  0.770669  4.352206 21.381622 130.500748  
#S  89  Ac3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.584983 32.022125 21.456327  0.757593 12.341252  3.838984   0.077438  0.739963  4.040735 47.525002 19.406845  
#S  90  Th
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.784024 32.454899 21.849222  4.239077 11.736191  3.922533   0.077067  0.735137  4.097976 109.464111 20.512138  
#S  90  Th4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.515445 32.090691 13.996399 12.918157  7.635514  3.831122   0.074499  0.711663  3.871044 18.596891  3.871044  
#S  91  Pa
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.740208 21.973675 12.957398  3.683832 15.744058  3.886066   0.709545  4.050881 19.231543 117.255005  0.074040  
#S  92  U
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.679275 32.824306 13.660459  3.687261 22.279434  3.854444   0.071206  0.681177 18.236156 112.500038  3.930325  
#S  92  U3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.360309 32.395657 21.961290  1.325894 14.251453  3.706622   0.067815  0.654643  3.643409 39.604965 16.330570  
#S  92  U4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.355091 32.235306  0.557745 14.396367 21.751173  3.705863   0.067789  0.652613 42.354237 15.908239  3.553231  
#S  92  U6+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.333844 31.770849 21.274414 13.872636  0.048519  3.700591   0.067644  0.646384  3.317894 14.650250 75.339699  
#S  93  Np
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 32.999901 22.638077 14.219973  3.672950 15.683245  3.769391   0.657086  3.854918 17.435474 109.464485  0.068033  
#S  93  Np3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.378152 32.572132 22.206125  1.413295 14.828381  3.603370   0.064613  0.631420  3.561936 37.875511 15.546129  
#S  93  Np4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.373926 32.423019 21.969994  0.662078 14.969350  3.603039   0.064597  0.629658  3.476389 39.438942 15.135764  
#S  93  Np6+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.359986 31.992825 21.412458  0.066574 14.568174  3.600942   0.064528  0.624505  3.253441 67.658318 13.980832  
#S  94  Pu
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 33.281178 23.148544 15.153755  3.031492 15.704215  3.664200   0.634999  3.856168 16.849735 121.292038  0.064857  
#S  94  Pu3+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.356004 32.769127 22.680210  1.351055 15.416232  3.428895   0.060590  0.604663  3.491509 37.260635 14.981921  
#S  94  Pu4+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.416219 32.610569 22.256662  0.719495 15.518152  3.480408   0.061456  0.607938  3.411848 37.628792 14.464360  
#S  94  Pu6+
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.436506 32.289719 14.726737 15.012391  7.024677  3.502325   0.061815  0.606541  3.245363 13.616438  3.245364  
#S  95  Am
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 33.435162 23.657259 15.576339  3.027023 15.746100  3.541160   0.612785  3.792942 16.195778 117.757004  0.061755  
#S  96  Cm
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.804837 33.480801 24.150198  3.655563 15.499866  3.390840   0.058619  0.590160  3.674720 100.736191 15.408296  
#S  97  Bk
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 15.889072 33.625286 24.710381  3.707139 15.839268  3.213169   0.055503  0.569571  3.615472 97.694786 14.754303  
#S  98  Cf
#N 11
#L a1  a2  a3  a4  a5  c  b1  b2  b3  b4  b5
 33.794075 25.467693 16.048487  3.657525 16.008982  3.005326   0.550447  3.581973 14.357388 96.064972  0.052450  
